2451305.50 15.959 0.015
2451308.56 16.067 0.015
2451309.51 16.108 0.008
2451313.47 16.244 0.015
2451317.52 16.371 0.015
2451317.54 16.392 0.015
2451319.46 16.425 0.015
2451321.46 16.469 0.015
2451322.50 16.510 0.009
2451327.46 16.592 0.015
2451329.46 16.612 0.015
2451331.46 16.636 0.015
2451335.45 16.701 0.015
2451340.46 16.819 0.015
2451345.46 16.868 0.015
2451351.47 16.984 0.015
2451355.46 17.100 0.015
2451464.86 20.685 0.141
2451478.86 20.857 0.092
2451481.83 21.217 0.110
2451484.85 21.097 0.057
2451488.83 21.293 0.043
2451493.85 21.291 0.071
2451499.86 21.327 0.065
2451506.85 21.393 0.114
